n_factors_true,n_factors_final,factor_match,n_true_items,n_weak_items,total_items,N,ratio,kmo_overall,meets_kmo_criterion,meets_ratio_criterion,precision,recall,n_iter
2,2,True,8,7,15,150,10.0,0.69972757639461,True,True,1.0,0.875,9
2,2,True,12,13,25,200,8.0,0.8093853951370894,True,True,1.0,1.0,14
2,2,True,8,13,21,193,9.19047619047619,0.7046394947743645,True,True,1.0,0.875,15
3,3,True,18,9,27,223,8.25925925925926,0.8481781168350341,True,True,1.0,1.0,10
2,2,True,12,14,26,258,9.923076923076923,0.8420241585897204,True,True,1.0,1.0,15
3,3,True,18,9,27,293,10.851851851851851,0.8610792323636292,True,True,1.0,1.0,10
3,3,True,9,8,17,168,9.882352941176471,0.6325344017525664,True,True,1.0,1.0,9
2,2,True,10,5,15,169,11.266666666666667,0.8102547219886244,True,True,1.0,0.9,7
3,3,True,18,11,29,280,9.655172413793103,0.8403310262698931,True,True,1.0,0.9444444444444444,13
3,3,True,18,7,25,188,7.52,0.8287380450197859,True,True,1.0,1.0,8
2,2,True,10,11,21,164,7.809523809523809,0.7256934581144489,True,True,1.0,1.0,12
2,1,False,6,14,20,209,10.45,0.646319062740015,True,True,1.0,0.5,18
3,3,True,18,13,31,281,9.064516129032258,0.8380006592733434,True,True,1.0,1.0,14
2,2,True,12,12,24,206,8.583333333333334,0.8122721888189792,True,True,1.0,1.0,13
3,3,True,9,7,16,166,10.375,0.6867051548702536,True,True,1.0,0.8888888888888888,9
3,3,True,18,15,33,249,7.545454545454546,0.799889253656658,True,True,1.0,0.8888888888888888,18
3,3,True,18,9,27,289,10.703703703703704,0.8430006063303934,True,True,1.0,1.0,10
3,3,True,15,14,29,318,10.96551724137931,0.7844985318624773,True,True,1.0,0.9333333333333333,16
2,2,True,10,7,17,150,8.823529411764707,0.7379048707869676,True,True,1.0,1.0,8
2,2,True,6,11,17,180,10.588235294117647,0.6438953332975501,True,True,1.0,1.0,12
3,3,True,12,12,24,245,10.208333333333334,0.7510761750827707,True,True,1.0,1.0,13
3,3,True,18,15,33,318,9.636363636363637,0.8281480704652385,True,True,1.0,0.9444444444444444,17
3,3,True,18,11,29,315,10.862068965517242,0.842056491000743,True,True,1.0,1.0,12
2,2,True,6,7,13,152,11.692307692307692,0.7103660546984781,True,True,1.0,0.8333333333333334,9
2,2,True,12,8,20,164,8.2,0.8696519982695304,True,True,1.0,1.0,9
3,3,True,15,13,28,199,7.107142857142857,0.7850424056234689,True,True,1.0,0.9333333333333333,15
3,3,True,9,13,22,220,10.0,0.6574511902191927,True,True,1.0,1.0,14
3,3,True,18,8,26,193,7.423076923076923,0.7934518480873664,True,True,1.0,1.0,9
2,2,True,6,15,21,161,7.666666666666667,0.6631040488291131,True,True,1.0,1.0,16
2,2,True,8,8,16,168,10.5,0.7966301105775364,True,True,1.0,1.0,9
3,3,True,12,12,24,180,7.5,0.7005125064954837,True,True,1.0,1.0,13
3,3,True,15,5,20,168,8.4,0.7685598254026453,True,True,1.0,0.9333333333333333,7
2,2,True,10,5,15,163,10.866666666666667,0.7574215875316089,True,True,1.0,0.9,7
2,2,True,8,8,16,187,11.6875,0.7556175546976873,True,True,1.0,1.0,9
3,3,True,18,9,27,307,11.37037037037037,0.8561794312341792,True,True,1.0,1.0,10
3,3,True,18,10,28,259,9.25,0.8255516297879271,True,True,1.0,0.8888888888888888,13
3,3,True,9,13,22,227,10.318181818181818,0.6652090402127545,True,True,1.0,0.8888888888888888,15
2,2,True,10,7,17,150,8.823529411764707,0.8120597323665841,True,True,1.0,1.0,8
2,2,True,12,11,23,218,9.478260869565217,0.838183536932128,True,True,1.0,1.0,12
2,2,True,10,5,15,150,10.0,0.8108589592094957,True,True,1.0,1.0,6
2,2,True,10,14,24,270,11.25,0.8161763434696329,True,True,1.0,1.0,15
2,2,True,6,13,19,205,10.789473684210526,0.6690095220850435,True,True,1.0,1.0,14
3,3,True,18,14,32,339,10.59375,0.8413873621431514,True,True,1.0,1.0,15
2,2,True,6,8,14,167,11.928571428571429,0.7575892714158775,True,True,1.0,1.0,9
2,2,True,12,12,24,194,8.083333333333334,0.8187070549597133,True,True,1.0,1.0,13
2,2,True,6,10,16,150,9.375,0.7373238582665704,True,True,1.0,1.0,11
2,1,False,6,9,15,172,11.466666666666667,0.6626129903808676,True,True,1.0,0.5,13
3,3,True,12,7,19,220,11.578947368421053,0.7650775083500105,True,True,1.0,1.0,8
3,3,True,12,15,27,210,7.777777777777778,0.7347854001146701,True,True,1.0,1.0,16
2,2,True,10,14,24,186,7.75,0.780289581985397,True,True,1.0,1.0,15
2,2,True,6,11,17,165,9.705882352941176,0.7080556147592096,True,True,1.0,1.0,12
2,2,True,8,15,23,186,8.08695652173913,0.7352655028809164,True,True,1.0,1.0,16
2,2,True,12,13,25,251,10.04,0.8470302460045002,True,True,1.0,1.0,14
2,2,True,8,13,21,207,9.857142857142858,0.7226815119861552,True,True,1.0,1.0,14
3,3,True,18,7,25,203,8.12,0.8208552634508216,True,True,1.0,0.9444444444444444,9
2,2,True,8,12,20,234,11.7,0.7762291218432327,True,True,1.0,0.875,14
2,2,True,10,14,24,221,9.208333333333334,0.7644712791171165,True,True,1.0,0.9,16
3,2,False,9,5,14,150,10.714285714285714,0.6596232219143748,True,True,1.0,0.6666666666666666,9
2,2,True,6,8,14,150,10.714285714285714,0.6672480718347127,True,True,1.0,1.0,9
2,2,True,12,7,19,201,10.578947368421053,0.8348226281918908,True,True,1.0,0.9166666666666666,9
2,2,True,6,14,20,217,10.85,0.710756538858218,True,True,1.0,1.0,15
2,2,True,10,10,20,190,9.5,0.7777619006718876,True,True,1.0,1.0,11
2,2,True,6,11,17,150,8.823529411764707,0.6426658803687106,True,True,1.0,1.0,12
3,3,True,9,10,19,153,8.052631578947368,0.638555546899186,True,True,1.0,1.0,11
3,3,True,9,15,24,268,11.166666666666666,0.6876233063075693,True,True,1.0,1.0,16
2,2,True,8,9,17,175,10.294117647058824,0.7533064555203476,True,True,1.0,1.0,10
3,3,True,12,13,25,255,10.2,0.7705858653221792,True,True,1.0,1.0,14
2,2,True,10,8,18,150,8.333333333333334,0.7653065146896295,True,True,1.0,0.9,10
3,3,True,9,11,20,150,7.5,0.6525743822219461,True,True,1.0,1.0,12
2,2,True,8,6,14,151,10.785714285714286,0.7640190710986652,True,True,1.0,1.0,7
3,3,True,12,12,24,279,11.625,0.7568090351540515,True,True,1.0,1.0,13
2,2,True,10,5,15,150,10.0,0.8283343127551607,True,True,1.0,1.0,6
2,2,True,12,12,24,256,10.666666666666666,0.8414141435091104,True,True,1.0,1.0,13
2,2,True,12,9,21,203,9.666666666666666,0.8247529101644313,True,True,1.0,0.9166666666666666,11
2,2,True,6,10,16,189,11.8125,0.732652462177025,True,True,1.0,1.0,11
2,2,True,12,15,27,201,7.444444444444445,0.8081285246535961,True,True,1.0,1.0,16
3,3,True,12,8,20,196,9.8,0.7235911212290561,True,True,1.0,1.0,9
2,2,True,8,13,21,173,8.238095238095237,0.7169774569919103,True,True,1.0,0.875,15
2,2,True,12,5,17,150,8.823529411764707,0.8429402415198579,True,True,1.0,1.0,6
3,3,True,9,6,15,150,10.0,0.6473544850203731,True,True,1.0,0.8888888888888888,8
3,3,True,15,14,29,203,7.0,0.7660326880055744,True,True,1.0,0.9333333333333333,16
3,3,True,18,14,32,269,8.40625,0.8106882267719305,True,True,1.0,0.9444444444444444,16
3,3,True,18,6,24,286,11.916666666666666,0.8629300890949166,True,True,1.0,1.0,7
2,2,True,8,13,21,200,9.523809523809524,0.7463161306399826,True,True,1.0,0.875,15
2,2,True,10,6,16,150,9.375,0.815845012519386,True,True,1.0,0.9,8
2,2,True,6,15,21,237,11.285714285714286,0.6741236186776989,True,True,1.0,1.0,16
2,2,True,8,9,17,150,8.823529411764707,0.7360706685740647,True,True,1.0,1.0,10
3,3,True,18,14,32,317,9.90625,0.8374650753069689,True,True,1.0,1.0,15
3,3,True,15,11,26,229,8.807692307692308,0.7583482417331153,True,True,1.0,0.9333333333333333,13
2,3,False,6,7,13,150,11.538461538461538,0.6702616170089644,True,True,0.75,1.0,6
3,3,True,9,12,21,189,9.0,0.6563761517795549,True,True,1.0,1.0,13
3,3,True,9,9,18,189,10.5,0.6770133963376593,True,True,1.0,1.0,10
3,3,True,18,11,29,265,9.137931034482758,0.8226184925024289,True,True,1.0,0.9444444444444444,13
2,1,False,6,14,20,173,8.65,0.6255987606065619,True,True,1.0,0.5,18
3,3,True,15,11,26,219,8.423076923076923,0.7787650577181114,True,True,1.0,1.0,12
2,2,True,6,10,16,150,9.375,0.6347513466698789,True,True,1.0,1.0,11
2,2,True,8,12,20,150,7.5,0.7414689731449979,True,True,1.0,1.0,13
2,2,True,10,9,19,218,11.473684210526315,0.8037240727368611,True,True,1.0,0.9,11
2,2,True,8,11,19,197,10.368421052631579,0.7681721861163221,True,True,1.0,1.0,12
2,2,True,6,9,15,150,10.0,0.650627383510923,True,True,1.0,1.0,10
3,3,True,12,9,21,153,7.285714285714286,0.6875420469925282,True,True,1.0,0.8333333333333334,12
2,2,True,8,6,14,150,10.714285714285714,0.7350435600207659,True,True,1.0,0.875,8
2,2,True,12,11,23,236,10.26086956521739,0.8304542186387126,True,True,1.0,0.9166666666666666,13
3,3,True,18,6,24,189,7.875,0.8105930084453156,True,True,1.0,1.0,7
3,3,True,9,5,14,150,10.714285714285714,0.6636138796398773,True,True,1.0,1.0,6
2,2,True,6,8,14,150,10.714285714285714,0.6340522685387847,True,True,1.0,1.0,9
3,3,True,18,14,32,356,11.125,0.851426865586059,True,True,1.0,1.0,15
2,2,True,6,8,14,168,12.0,0.6025789329384487,True,True,1.0,0.8333333333333334,10
3,3,True,12,8,20,160,8.0,0.7141077439065764,True,True,1.0,0.9166666666666666,10
2,1,False,6,5,11,150,13.636363636363637,0.6914571632286348,True,True,1.0,0.5,9
3,3,True,9,8,17,150,8.823529411764707,0.7071166028363219,True,True,1.0,1.0,9
2,2,True,10,14,24,184,7.666666666666667,0.8209093195256776,True,True,1.0,1.0,15
3,3,True,12,15,27,209,7.7407407407407405,0.6942670196700211,True,True,1.0,1.0,16
3,3,True,18,10,28,214,7.642857142857143,0.8232008568637271,True,True,1.0,1.0,11
3,3,True,12,6,18,150,8.333333333333334,0.6933096978484968,True,True,1.0,1.0,7
3,3,True,18,11,29,285,9.827586206896552,0.8516977588927946,True,True,1.0,1.0,12
3,2,False,9,12,21,174,8.285714285714286,0.6640801727909003,True,True,1.0,0.6666666666666666,16
3,3,True,12,8,20,201,10.05,0.7184504137899634,True,True,1.0,1.0,9
3,3,True,18,14,32,307,9.59375,0.8146850212033926,True,True,1.0,0.9444444444444444,16
3,3,True,18,11,29,309,10.655172413793103,0.8234664435976734,True,True,1.0,0.9444444444444444,13
2,2,True,8,12,20,167,8.35,0.6971082852292322,True,True,1.0,1.0,13
3,3,True,15,8,23,203,8.826086956521738,0.8145864845633991,True,True,1.0,0.9333333333333333,10
2,2,True,6,12,18,150,8.333333333333334,0.6891144027520266,True,True,1.0,0.8333333333333334,14
2,2,True,8,9,17,190,11.176470588235293,0.807337181012249,True,True,1.0,1.0,10
3,3,True,15,15,30,274,9.133333333333333,0.807292723934383,True,True,1.0,1.0,16
2,2,True,8,9,17,150,8.823529411764707,0.6812877950463135,True,True,1.0,0.75,12
3,3,True,9,12,21,240,11.428571428571429,0.7154221119137646,True,True,1.0,1.0,13
2,2,True,8,13,21,241,11.476190476190476,0.7545634828470873,True,True,1.0,0.875,15
2,2,True,8,10,18,165,9.166666666666666,0.7160293526755854,True,True,1.0,1.0,11
2,2,True,6,15,21,252,12.0,0.682811379185192,True,True,1.0,1.0,16
3,1,False,9,9,18,150,8.333333333333334,0.6117597295932743,True,True,1.0,0.3333333333333333,16
2,2,True,12,9,21,235,11.19047619047619,0.8561203820506896,True,True,1.0,1.0,10
2,2,True,6,13,19,150,7.894736842105263,0.6833345699196379,True,True,0.8333333333333334,0.8333333333333334,14
2,2,True,12,8,20,157,7.85,0.8099032452103535,True,True,1.0,0.9166666666666666,10
3,3,True,12,6,18,150,8.333333333333334,0.7462620651762507,True,True,1.0,1.0,7
3,3,True,15,11,26,250,9.615384615384615,0.8023234856058661,True,True,1.0,1.0,12
3,3,True,15,12,27,303,11.222222222222221,0.8171779278578257,True,True,1.0,1.0,13
3,3,True,18,11,29,251,8.655172413793103,0.8230461697786581,True,True,1.0,0.9444444444444444,13
3,3,True,18,5,23,211,9.173913043478262,0.8618091318710898,True,True,1.0,1.0,6
2,2,True,10,9,19,218,11.473684210526315,0.8163083917818988,True,True,1.0,0.9,11
2,2,True,6,5,11,150,13.636363636363637,0.639056906750744,True,True,1.0,1.0,6
2,2,True,12,7,19,150,7.894736842105263,0.8304939198671712,True,True,1.0,1.0,8
3,3,True,18,12,30,273,9.1,0.8180002698366481,True,True,1.0,1.0,13
3,3,True,18,12,30,273,9.1,0.8098240110933929,True,True,1.0,1.0,13
3,3,True,15,10,25,274,10.96,0.7853523854735801,True,True,1.0,1.0,11
